-1,-1,-1,-1,-1,-1,-1,-1,-1,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66040,66040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,65863,65864,65865,-1,-1,-1,-1,-1,131365,-1,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66048,66049,66049,66050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,65890,65891,65892,-1,-1,-1,-1,-1,131365,-1,65887,65887,65888,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,-1,-1,65880,65935,-1,-1,-1,65834,65834,-1,66016,65902,65902,65902,65902,65902,65935,65958,-1,-1,-1,-1,65837,65837,65837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,65863,65865,-1,65917,65918,65919,-1,-1,-1,-1,-1,131365,-1,65914,65914,65915,-1,131365,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,66041,65902,65902,65902,65902,65902,65902,65902,65902,65902,65902,-1,-1,-1,-1,-1,65902,65902,-1,-1,-1,-1,65875,65875,65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65935,65935,-1,65820,-1,65931,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,65917,65919,-1,65999,65998,66000,66000,65973,65999,-1,-1,131365,-1,65915,65914,65914,-1,131365,-1,-1,-1,-1,-1,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,-1,-1,131365,-1,-1,-1,-1,-1,131365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65875,65875,65875,65875,65875,65875,65875,65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,65999,65973,65973,66024,-1,-1,-1,-1,-1,-1,131365,-1,65914,65915,65914,-1,131365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,65850,-1,-1,131365,-1,-1,-1,-1,-1,131365,-1,-1,-1,-1,-1,-1,-1,-1,66012,65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65959,65935,65935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,65997,-1,-1,-1,-1,-1,-1,131365,-1,65914,65915,65915,-1,131365,-1,-1,-1,-1,-1,-1,-1,65860,65859,65861,-1,-1,-1,-1,-1,65936,-1,-1,-1,-1,65850,65850,65850,65850,65850,65850,-1,-1,-1,131365,-1,-1,-1,-1,-1,131365,-1,-1,-1,-1,-1,-1,-1,-1,65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,66013,66013,-1,65875,65875,65875,65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131368,131368,131368,131368,131368,131368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,65997,-1,-1,-1,-1,-1,-1,131365,-1,65915,65914,65914,-1,131365,-1,-1,-1,-1,-1,-1,-1,-1,65912,-1,-1,-1,-1,-1,-1,65963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131365,-1,-1,-1,-1,-1,131365,-1,-1,-1,-1,-1,-1,-1,65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,65875,65875,65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131368,-1,-1,-1,-1,131368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,66043,65962,-1,66025,-1,-1,-1,-1,-1,-1,131365,-1,65915,65915,65914,-1,131365,-1,66013,-1,65823,-1,-1,-1,-1,65912,-1,-1,-1,-1,-1,-1,65963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131365,-1,-1,-1,-1,-1,131365,-1,-1,-1,-1,-1,-1,65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,65875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131368,-1,65992,-1,-1,131368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
65875,65875,65875,65875,65875,65875,65875,65875,65875,65875,65875,65875,65875,65875,65914,65914,65914,65875,65875,65875,65875,65875,65875,65875,-1,-1,66013,65939,65904,65823,-1,-1,-1,-1,65963,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65959,65935,131437,131365,66013,66012,66012,65904,-1,131365,-1,66012,-1,65820,-1,65875,65904,-1,-1,-1,-1,65935,-1,65820,-1,65875,-1,-1,-1,65904,-1,-1,66013,66013,-1,-1,-1,65820,-1,-1,65824,-1,65935,-1,-1,65881,-1,66019,-1,-1,131368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
